V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,class
0.0,0.0,0.0,0.007812,0.029297000000000004,0.0,0.009766,0.0,0.017578,0.0,0.0,0.023438,0.0058590000000000005,0.021484,0.023438,0.0,0.0058590000000000005,0.011719,0.052734,0.003906,0.0058590000000000005,0.011719,0.0058590000000000005,0.050781,0.03125,0.013672,0.041016000000000004,0.019531,0.007812,0.007812,0.042969,0.044922000000000004,0.011719,0.0,0.0,0.0,0.001953,0.0058590000000000005,0.03125,0.007812,0.056641,0.019531,0.025391,0.013672,0.0058590000000000005,0.029297000000000004,0.003906,0.019531,0.052734,0.003906,0.0,0.011719,0.039062,0.03125,0.021484,0.003906,0.0,0.0058590000000000005,0.001953,0.041016000000000004,0.0,0.039062,0.0,0.019531,24
0.0,0.0,0.0058590000000000005,0.007812,0.056641,0.0,0.011719,0.0,0.0058590000000000005,0.013672,0.0,0.019531,0.0,0.003906,0.025391,0.0,0.011719,0.003906,0.015625,0.001953,0.013672,0.015625,0.0,0.0,0.027344,0.017578,0.021484,0.029297000000000004,0.003906,0.021484,0.0625,0.070312,0.007812,0.0,0.0,0.0058590000000000005,0.0058590000000000005,0.027344,0.035156,0.021484,0.033202999999999996,0.003906,0.003906,0.019531,0.001953,0.039062,0.021484,0.025391,0.042969,0.013672,0.001953,0.0,0.056641,0.046875,0.025391,0.011719,0.009766,0.0,0.0,0.033202999999999996,0.0,0.027344,0.003906,0.007812,98
0.003906,0.003906,0.021484,0.027344,0.015625,0.0,0.021484,0.0,0.003906,0.015625,0.019531,0.027344,0.017578,0.021484,0.015625,0.0,0.021484,0.003906,0.023438,0.015625,0.064453,0.001953,0.0,0.003906,0.023438,0.025391,0.0058590000000000005,0.021484,0.035156,0.013672,0.009766,0.001953,0.013672,0.0,0.0,0.021484,0.017578,0.048827999999999996,0.015625,0.001953,0.003906,0.011719,0.03125,0.017578,0.021484,0.0058590000000000005,0.072266,0.021484,0.019531,0.021484,0.021484,0.0,0.042969,0.009766,0.003906,0.011719,0.009766,0.015625,0.027344,0.007812,0.0,0.001953,0.013672,0.001953,85
0.021484,0.056641,0.0058590000000000005,0.048827999999999996,0.0,0.12891,0.0,0.0,0.007812,0.0058590000000000005,0.072266,0.0,0.085938,0.0,0.0,0.0,0.0058590000000000005,0.035156,0.001953,0.021484,0.0,0.0,0.0,0.0,0.0,0.009766,0.0,0.003906,0.056641,0.003906,0.0,0.0,0.033202999999999996,0.001953,0.009766,0.046875,0.001953,0.007812,0.0,0.0,0.0,0.027344,0.001953,0.007812,0.064453,0.0,0.0,0.0058590000000000005,0.0,0.0,0.046875,0.0,0.001953,0.0,0.0058590000000000005,0.0,0.025391,0.05859400000000001,0.03125,0.0,0.007812,0.0,0.041016000000000004,0.0,25
0.035156,0.11719,0.019531,0.003906,0.0,0.2168,0.0,0.0,0.003906,0.001953,0.068359,0.001953,0.15039,0.003906,0.0,0.0,0.007812,0.027344,0.003906,0.003906,0.0,0.0,0.0,0.0,0.001953,0.001953,0.0,0.0,0.021484,0.0,0.0,0.0,0.017578,0.0,0.021484,0.039062,0.0058590000000000005,0.0,0.0,0.0,0.0,0.017578,0.009766,0.001953,0.025391,0.0,0.0,0.001953,0.0,0.0,0.064453,0.0,0.001953,0.0,0.0,0.0,0.001953,0.044922000000000004,0.023438,0.0058590000000000005,0.0,0.0,0.025391,0.0,34
0.0,0.001953,0.050781,0.08203099999999999,0.027344,0.0,0.0,0.0,0.023438,0.009766,0.003906,0.0,0.0058590000000000005,0.011719,0.003906,0.0,0.021484,0.003906,0.029297000000000004,0.011719,0.007812,0.0058590000000000005,0.0,0.0058590000000000005,0.0058590000000000005,0.042969,0.0,0.054688,0.019531,0.083984,0.003906,0.0058590000000000005,0.009766,0.001953,0.003906,0.015625,0.017578,0.013672,0.0,0.003906,0.037108999999999996,0.023438,0.003906,0.064453,0.025391,0.007812,0.001953,0.0,0.003906,0.017578,0.001953,0.0,0.068359,0.029297000000000004,0.0,0.0,0.0058590000000000005,0.019531,0.044922000000000004,0.042969,0.0,0.003906,0.003906,0.003906,32
0.042969,0.08203099999999999,0.017578,0.009766,0.0,0.10547000000000001,0.017578,0.0,0.007812,0.050781,0.054688,0.0,0.052734,0.001953,0.003906,0.0,0.023438,0.011719,0.007812,0.025391,0.011719,0.0,0.0,0.0,0.0,0.025391,0.0,0.003906,0.019531,0.015625,0.0,0.0,0.050781,0.0,0.044922000000000004,0.046875,0.013672,0.015625,0.0,0.0,0.0,0.021484,0.017578,0.007812,0.017578,0.0,0.011719,0.003906,0.001953,0.007812,0.03125,0.0,0.023438,0.0,0.0058590000000000005,0.0,0.011719,0.019531,0.015625,0.015625,0.0,0.0,0.023438,0.0,27
0.0,0.003906,0.023438,0.0058590000000000005,0.021484,0.019531,0.023438,0.0,0.013672,0.017578,0.001953,0.019531,0.001953,0.003906,0.035156,0.0,0.0058590000000000005,0.0,0.001953,0.003906,0.039062,0.009766,0.0,0.009766,0.0058590000000000005,0.027344,0.001953,0.017578,0.003906,0.021484,0.027344,0.027344,0.0,0.003906,0.011719,0.003906,0.0058590000000000005,0.044922000000000004,0.056641,0.027344,0.015625,0.007812,0.017578,0.029297000000000004,0.001953,0.042969,0.085938,0.037108999999999996,0.029297000000000004,0.007812,0.013672,0.0,0.052734,0.03125,0.037108999999999996,0.017578,0.003906,0.0,0.001953,0.003906,0.003906,0.0,0.003906,0.0058590000000000005,97
0.017578,0.015625,0.0058590000000000005,0.095703,0.0,0.080078,0.003906,0.0,0.0,0.025391,0.05859400000000001,0.003906,0.009766,0.0,0.001953,0.0,0.019531,0.03125,0.009766,0.052734,0.0,0.0,0.0,0.0,0.0,0.007812,0.0,0.003906,0.041016000000000004,0.046875,0.0,0.0,0.042969,0.0,0.019531,0.009766,0.015625,0.0,0.001953,0.0,0.001953,0.03125,0.015625,0.011719,0.08984400000000001,0.0,0.0,0.0,0.0,0.0,0.011719,0.0,0.0,0.001953,0.0,0.0,0.03125,0.08984400000000001,0.064453,0.003906,0.0,0.0,0.025391,0.0,40
0.064453,0.08203099999999999,0.011719,0.013672,0.001953,0.13672,0.019531,0.0,0.0058590000000000005,0.017578,0.052734,0.0,0.087891,0.001953,0.003906,0.0,0.015625,0.037108999999999996,0.013672,0.009766,0.0,0.0,0.0,0.0,0.0,0.017578,0.0,0.001953,0.054688,0.003906,0.0,0.0,0.023438,0.001953,0.037108999999999996,0.029297000000000004,0.009766,0.0,0.0,0.0,0.0,0.015625,0.009766,0.001953,0.017578,0.0,0.0,0.001953,0.0,0.0,0.06640599999999999,0.0,0.003906,0.0,0.0,0.0,0.003906,0.029297000000000004,0.033202999999999996,0.009766,0.0,0.0,0.050781,0.0,38
0.0058590000000000005,0.007812,0.023438,0.035156,0.011719,0.001953,0.027344,0.0,0.0058590000000000005,0.019531,0.019531,0.009766,0.009766,0.0,0.019531,0.0,0.023438,0.023438,0.023438,0.015625,0.025391,0.003906,0.0,0.023438,0.001953,0.027344,0.0,0.017578,0.025391,0.007812,0.003906,0.0,0.023438,0.001953,0.015625,0.029297000000000004,0.011719,0.023438,0.017578,0.0058590000000000005,0.0,0.03125,0.023438,0.001953,0.068359,0.007812,0.021484,0.056641,0.0,0.025391,0.027344,0.0,0.054688,0.0,0.029297000000000004,0.003906,0.015625,0.03125,0.039062,0.009766,0.001953,0.0,0.001953,0.0,55
0.041016000000000004,0.07421900000000001,0.029297000000000004,0.021484,0.0058590000000000005,0.06640599999999999,0.017578,0.0,0.003906,0.027344,0.052734,0.001953,0.05859400000000001,0.001953,0.001953,0.0,0.023438,0.033202999999999996,0.011719,0.015625,0.003906,0.0,0.0,0.0,0.0,0.03125,0.0,0.011719,0.037108999999999996,0.009766,0.003906,0.003906,0.025391,0.0,0.013672,0.023438,0.019531,0.019531,0.0058590000000000005,0.003906,0.0,0.033202999999999996,0.003906,0.009766,0.021484,0.003906,0.0058590000000000005,0.0,0.0,0.0,0.025391,0.0,0.03125,0.0,0.017578,0.0,0.013672,0.039062,0.035156,0.0058590000000000005,0.0,0.0,0.044922000000000004,0.007812,78
0.0,0.0,0.029297000000000004,0.003906,0.017578,0.009766,0.025391,0.0,0.0058590000000000005,0.0058590000000000005,0.001953,0.013672,0.013672,0.054688,0.025391,0.0,0.0058590000000000005,0.001953,0.003906,0.009766,0.072266,0.035156,0.0,0.0,0.039062,0.011719,0.052734,0.011719,0.007812,0.013672,0.015625,0.027344,0.0058590000000000005,0.0,0.009766,0.0058590000000000005,0.013672,0.07421900000000001,0.019531,0.013672,0.009766,0.003906,0.007812,0.007812,0.0058590000000000005,0.021484,0.076172,0.046875,0.009766,0.019531,0.003906,0.0058590000000000005,0.001953,0.021484,0.015625,0.007812,0.007812,0.0,0.001953,0.003906,0.007812,0.021484,0.011719,0.021484,8
0.017578,0.025391,0.048827999999999996,0.011719,0.013672,0.009766,0.039062,0.0,0.0058590000000000005,0.027344,0.007812,0.007812,0.029297000000000004,0.001953,0.023438,0.0,0.009766,0.025391,0.007812,0.013672,0.007812,0.0058590000000000005,0.0,0.009766,0.001953,0.046875,0.0,0.019531,0.013672,0.021484,0.007812,0.0,0.007812,0.0,0.021484,0.009766,0.019531,0.044922000000000004,0.029297000000000004,0.0058590000000000005,0.0,0.0058590000000000005,0.013672,0.03125,0.013672,0.003906,0.019531,0.021484,0.0058590000000000005,0.023438,0.035156,0.0,0.048827999999999996,0.001953,0.085938,0.003906,0.017578,0.009766,0.021484,0.0,0.0,0.0,0.037108999999999996,0.0,64
0.007812,0.023438,0.023438,0.003906,0.011719,0.009766,0.027344,0.0,0.001953,0.033202999999999996,0.013672,0.019531,0.06640599999999999,0.0,0.029297000000000004,0.0,0.03125,0.011719,0.0,0.025391,0.023438,0.001953,0.0,0.015625,0.0,0.03125,0.0,0.013672,0.029297000000000004,0.015625,0.011719,0.003906,0.025391,0.0,0.001953,0.011719,0.009766,0.041016000000000004,0.037108999999999996,0.019531,0.0,0.009766,0.021484,0.015625,0.007812,0.013672,0.027344,0.0625,0.0,0.017578,0.03125,0.0,0.044922000000000004,0.007812,0.025391,0.003906,0.013672,0.015625,0.013672,0.003906,0.0058590000000000005,0.003906,0.019531,0.001953,46
0.003906,0.0,0.046875,0.08203099999999999,0.009766,0.0,0.0058590000000000005,0.0058590000000000005,0.0,0.0058590000000000005,0.011719,0.013672,0.015625,0.015625,0.017578,0.0,0.027344,0.009766,0.039062,0.009766,0.039062,0.0,0.0,0.001953,0.009766,0.021484,0.0,0.013672,0.050781,0.003906,0.001953,0.0,0.019531,0.001953,0.001953,0.013672,0.017578,0.046875,0.009766,0.0,0.001953,0.044922000000000004,0.033202999999999996,0.0058590000000000005,0.05859400000000001,0.003906,0.035156,0.023438,0.0058590000000000005,0.029297000000000004,0.013672,0.0,0.033202999999999996,0.003906,0.0,0.0,0.011719,0.035156,0.039062,0.039062,0.001953,0.0,0.0058590000000000005,0.0,55
0.035156,0.10937999999999999,0.019531,0.003906,0.0,0.13672,0.0,0.0,0.0058590000000000005,0.021484,0.070312,0.001953,0.10937999999999999,0.001953,0.003906,0.0,0.021484,0.03125,0.011719,0.007812,0.0,0.0,0.0,0.0,0.0,0.003906,0.0,0.001953,0.033202999999999996,0.001953,0.0,0.0,0.035156,0.0,0.027344,0.044922000000000004,0.0058590000000000005,0.007812,0.0058590000000000005,0.0,0.0,0.039062,0.0,0.0,0.015625,0.0,0.007812,0.013672,0.0,0.0,0.068359,0.0,0.0058590000000000005,0.0,0.001953,0.0,0.0058590000000000005,0.023438,0.013672,0.007812,0.0,0.0,0.035156,0.001953,56
0.035156,0.091797,0.041016000000000004,0.001953,0.0,0.125,0.0,0.0,0.0,0.003906,0.050781,0.001953,0.095703,0.0,0.003906,0.0,0.025391,0.023438,0.011719,0.011719,0.0,0.0,0.0,0.0,0.0,0.003906,0.0,0.0,0.068359,0.0,0.0,0.0,0.033202999999999996,0.0,0.017578,0.029297000000000004,0.021484,0.041016000000000004,0.003906,0.0,0.0,0.027344,0.03125,0.001953,0.019531,0.001953,0.013672,0.011719,0.0,0.0,0.029297000000000004,0.0,0.003906,0.0,0.001953,0.0,0.001953,0.019531,0.039062,0.003906,0.007812,0.0,0.041016000000000004,0.001953,33
0.007812,0.001953,0.041016000000000004,0.017578,0.007812,0.001953,0.027344,0.007812,0.0,0.019531,0.015625,0.019531,0.037108999999999996,0.003906,0.015625,0.0,0.011719,0.029297000000000004,0.035156,0.015625,0.033202999999999996,0.0,0.0,0.003906,0.001953,0.023438,0.0,0.015625,0.041016000000000004,0.011719,0.003906,0.0,0.013672,0.0,0.0058590000000000005,0.035156,0.007812,0.035156,0.003906,0.003906,0.0,0.037108999999999996,0.025391,0.015625,0.05859400000000001,0.001953,0.029297000000000004,0.041016000000000004,0.003906,0.029297000000000004,0.03125,0.0,0.042969,0.001953,0.029297000000000004,0.001953,0.003906,0.025391,0.03125,0.001953,0.0,0.0,0.03125,0.0,55
0.050781,0.078125,0.009766,0.025391,0.001953,0.11327999999999999,0.0058590000000000005,0.0,0.007812,0.03125,0.064453,0.0,0.10156,0.0,0.0,0.0,0.029297000000000004,0.033202999999999996,0.011719,0.009766,0.003906,0.0,0.0,0.0,0.001953,0.0058590000000000005,0.0,0.0,0.044922000000000004,0.003906,0.0,0.0,0.033202999999999996,0.0,0.025391,0.029297000000000004,0.013672,0.001953,0.001953,0.0,0.0,0.015625,0.0058590000000000005,0.0,0.025391,0.0,0.003906,0.003906,0.001953,0.0,0.05859400000000001,0.0,0.0058590000000000005,0.0,0.015625,0.0,0.007812,0.048827999999999996,0.023438,0.015625,0.0,0.0,0.027344,0.0,67
0.037108999999999996,0.025391,0.048827999999999996,0.009766,0.003906,0.044922000000000004,0.035156,0.003906,0.001953,0.025391,0.023438,0.007812,0.046875,0.0,0.025391,0.0,0.007812,0.015625,0.0,0.015625,0.017578,0.0,0.0,0.007812,0.0,0.029297000000000004,0.0,0.013672,0.011719,0.03125,0.003906,0.0,0.033202999999999996,0.001953,0.011719,0.007812,0.015625,0.037108999999999996,0.033202999999999996,0.009766,0.0,0.009766,0.023438,0.013672,0.011719,0.017578,0.03125,0.064453,0.0,0.025391,0.0058590000000000005,0.0,0.015625,0.013672,0.033202999999999996,0.0,0.017578,0.015625,0.015625,0.0058590000000000005,0.001953,0.001953,0.03125,0.0,46
0.035156,0.025391,0.048827999999999996,0.019531,0.017578,0.072266,0.048827999999999996,0.001953,0.003906,0.041016000000000004,0.033202999999999996,0.001953,0.03125,0.0,0.0,0.0,0.041016000000000004,0.013672,0.015625,0.025391,0.001953,0.0,0.0,0.0,0.0,0.013672,0.0,0.021484,0.013672,0.019531,0.0,0.0,0.019531,0.001953,0.046875,0.035156,0.029297000000000004,0.041016000000000004,0.0,0.001953,0.003906,0.015625,0.009766,0.0058590000000000005,0.023438,0.003906,0.0058590000000000005,0.0058590000000000005,0.0,0.0058590000000000005,0.029297000000000004,0.001953,0.039062,0.0,0.025391,0.0,0.015625,0.021484,0.025391,0.003906,0.001953,0.0,0.033202999999999996,0.0,41
0.0058590000000000005,0.0,0.015625,0.011719,0.019531,0.003906,0.017578,0.0058590000000000005,0.0058590000000000005,0.011719,0.0,0.037108999999999996,0.001953,0.011719,0.025391,0.0,0.011719,0.0058590000000000005,0.0,0.013672,0.044922000000000004,0.017578,0.0,0.011719,0.023438,0.017578,0.007812,0.011719,0.009766,0.023438,0.029297000000000004,0.011719,0.009766,0.001953,0.003906,0.003906,0.007812,0.050781,0.023438,0.03125,0.001953,0.0,0.048827999999999996,0.019531,0.023438,0.027344,0.068359,0.06640599999999999,0.003906,0.060547000000000004,0.0058590000000000005,0.0,0.015625,0.019531,0.015625,0.027344,0.019531,0.003906,0.009766,0.0,0.003906,0.0058590000000000005,0.003906,0.001953,12
0.0,0.0,0.0058590000000000005,0.037108999999999996,0.076172,0.0,0.0,0.0,0.027344,0.0,0.0,0.0,0.0,0.023438,0.0,0.0,0.007812,0.0,0.099609,0.001953,0.001953,0.0,0.021484,0.015625,0.007812,0.023438,0.007812,0.037108999999999996,0.0,0.021484,0.03125,0.064453,0.0,0.0,0.0,0.003906,0.0,0.007812,0.007812,0.009766,0.14453,0.021484,0.0,0.015625,0.001953,0.042969,0.0,0.0,0.052734,0.0,0.0,0.013672,0.021484,0.035156,0.0,0.0,0.001953,0.0,0.007812,0.083984,0.0,0.007812,0.0,0.007812,57
0.0,0.0,0.001953,0.017578,0.035156,0.0,0.0058590000000000005,0.0,0.007812,0.001953,0.009766,0.011719,0.001953,0.03125,0.023438,0.0,0.009766,0.003906,0.023438,0.011719,0.003906,0.015625,0.013672,0.048827999999999996,0.044922000000000004,0.021484,0.029297000000000004,0.019531,0.0058590000000000005,0.011719,0.037108999999999996,0.072266,0.007812,0.0,0.0,0.0058590000000000005,0.003906,0.003906,0.041016000000000004,0.013672,0.048827999999999996,0.019531,0.029297000000000004,0.013672,0.009766,0.015625,0.0058590000000000005,0.015625,0.041016000000000004,0.001953,0.0,0.013672,0.041016000000000004,0.037108999999999996,0.023438,0.007812,0.003906,0.007812,0.0,0.021484,0.0,0.03125,0.0,0.013672,24
0.0,0.001953,0.017578,0.009766,0.013672,0.009766,0.001953,0.0,0.017578,0.0,0.0,0.029297000000000004,0.011719,0.052734,0.015625,0.0,0.003906,0.003906,0.001953,0.001953,0.039062,0.025391,0.0,0.041016000000000004,0.027344,0.011719,0.017578,0.001953,0.001953,0.003906,0.027344,0.019531,0.0,0.0058590000000000005,0.001953,0.0,0.009766,0.039062,0.007812,0.019531,0.025391,0.003906,0.042969,0.009766,0.001953,0.013672,0.027344,0.019531,0.025391,0.044922000000000004,0.001953,0.068359,0.009766,0.021484,0.0,0.021484,0.011719,0.003906,0.003906,0.003906,0.0058590000000000005,0.056641,0.017578,0.064453,45
0.0,0.0,0.015625,0.048827999999999996,0.033202999999999996,0.0,0.0,0.0058590000000000005,0.048827999999999996,0.0,0.0,0.0058590000000000005,0.0,0.017578,0.015625,0.0,0.0,0.0,0.021484,0.0,0.015625,0.017578,0.0,0.025391,0.027344,0.0058590000000000005,0.042969,0.035156,0.007812,0.013672,0.035156,0.041016000000000004,0.001953,0.021484,0.0,0.0,0.003906,0.042969,0.011719,0.021484,0.015625,0.001953,0.0,0.009766,0.007812,0.029297000000000004,0.025391,0.0,0.035156,0.023438,0.0,0.048827999999999996,0.003906,0.052734,0.0,0.007812,0.0,0.0,0.019531,0.017578,0.042969,0.041016000000000004,0.001953,0.03125,4
0.021484,0.015625,0.078125,0.019531,0.003906,0.044922000000000004,0.048827999999999996,0.0,0.0058590000000000005,0.041016000000000004,0.029297000000000004,0.0,0.019531,0.001953,0.009766,0.0,0.025391,0.029297000000000004,0.003906,0.03125,0.003906,0.0,0.0,0.0,0.001953,0.041016000000000004,0.0,0.011719,0.025391,0.025391,0.0,0.0,0.037108999999999996,0.0,0.033202999999999996,0.019531,0.019531,0.042969,0.017578,0.0,0.0,0.009766,0.001953,0.019531,0.041016000000000004,0.001953,0.015625,0.011719,0.0,0.0,0.017578,0.0,0.027344,0.0,0.023438,0.0,0.023438,0.037108999999999996,0.021484,0.003906,0.0,0.0,0.035156,0.0,83
0.007812,0.025391,0.07421900000000001,0.019531,0.003906,0.009766,0.046875,0.007812,0.0,0.021484,0.023438,0.001953,0.044922000000000004,0.0,0.015625,0.0,0.015625,0.009766,0.009766,0.011719,0.007812,0.001953,0.007812,0.0,0.001953,0.037108999999999996,0.001953,0.011719,0.041016000000000004,0.017578,0.0,0.0,0.013672,0.0,0.0,0.0058590000000000005,0.027344,0.044922000000000004,0.021484,0.0058590000000000005,0.0,0.001953,0.0,0.019531,0.035156,0.003906,0.015625,0.033202999999999996,0.0,0.001953,0.025391,0.0,0.039062,0.0,0.09765599999999999,0.0,0.011719,0.011719,0.05859400000000001,0.015625,0.0,0.0,0.03125,0.0,29
0.050781,0.072266,0.033202999999999996,0.023438,0.0,0.09765599999999999,0.015625,0.0,0.013672,0.029297000000000004,0.054688,0.001953,0.10352,0.003906,0.001953,0.0,0.013672,0.035156,0.011719,0.013672,0.0,0.0,0.0,0.0,0.001953,0.009766,0.0,0.0,0.052734,0.007812,0.0,0.0,0.035156,0.0,0.019531,0.025391,0.023438,0.0,0.001953,0.0,0.001953,0.007812,0.0,0.0,0.023438,0.0,0.0,0.0,0.0,0.0,0.060547000000000004,0.0,0.003906,0.0,0.003906,0.0,0.015625,0.011719,0.03125,0.017578,0.0,0.0,0.06640599999999999,0.001953,18
0.013672,0.0058590000000000005,0.048827999999999996,0.011719,0.003906,0.011719,0.019531,0.0,0.0058590000000000005,0.017578,0.017578,0.013672,0.029297000000000004,0.001953,0.011719,0.0,0.015625,0.021484,0.011719,0.015625,0.078125,0.0,0.0,0.0,0.0058590000000000005,0.011719,0.0,0.007812,0.025391,0.011719,0.0,0.0,0.017578,0.0,0.007812,0.027344,0.013672,0.054688,0.023438,0.009766,0.0,0.009766,0.042969,0.009766,0.013672,0.007812,0.056641,0.05859400000000001,0.001953,0.021484,0.050781,0.0,0.017578,0.003906,0.017578,0.007812,0.0058590000000000005,0.017578,0.037108999999999996,0.007812,0.007812,0.0,0.029297000000000004,0.001953,54
0.0058590000000000005,0.0,0.015625,0.009766,0.013672,0.0058590000000000005,0.0058590000000000005,0.0,0.009766,0.007812,0.003906,0.039062,0.007812,0.039062,0.029297000000000004,0.0,0.0,0.003906,0.001953,0.003906,0.048827999999999996,0.03125,0.0,0.0058590000000000005,0.044922000000000004,0.015625,0.041016000000000004,0.019531,0.007812,0.013672,0.039062,0.021484,0.007812,0.001953,0.011719,0.001953,0.019531,0.029297000000000004,0.009766,0.027344,0.011719,0.0,0.037108999999999996,0.009766,0.007812,0.017578,0.035156,0.039062,0.011719,0.029297000000000004,0.0058590000000000005,0.015625,0.011719,0.017578,0.003906,0.035156,0.019531,0.0,0.009766,0.003906,0.0,0.042969,0.013672,0.019531,45
0.041016000000000004,0.16797,0.003906,0.0058590000000000005,0.0,0.22266,0.0,0.0,0.0,0.003906,0.072266,0.001953,0.12695,0.0,0.001953,0.0,0.0058590000000000005,0.025391,0.0,0.0058590000000000005,0.0,0.0,0.0,0.0,0.0,0.001953,0.0,0.0,0.044922000000000004,0.0,0.0,0.0,0.003906,0.0,0.0,0.037108999999999996,0.003906,0.0,0.001953,0.0,0.0,0.003906,0.019531,0.001953,0.027344,0.0,0.0,0.001953,0.0,0.0,0.10352,0.0,0.0,0.0,0.0,0.0,0.011719,0.019531,0.015625,0.0,0.0,0.0,0.015625,0.0,36
0.001953,0.001953,0.009766,0.023438,0.056641,0.0,0.007812,0.0,0.015625,0.003906,0.0,0.015625,0.0,0.007812,0.025391,0.0,0.011719,0.0,0.013672,0.007812,0.023438,0.0058590000000000005,0.0,0.009766,0.001953,0.029297000000000004,0.003906,0.052734,0.003906,0.033202999999999996,0.056641,0.039062,0.001953,0.0,0.0,0.0,0.011719,0.037108999999999996,0.033202999999999996,0.015625,0.050781,0.011719,0.0058590000000000005,0.041016000000000004,0.001953,0.035156,0.048827999999999996,0.017578,0.027344,0.011719,0.0,0.0,0.056641,0.046875,0.021484,0.021484,0.001953,0.001953,0.007812,0.0058590000000000005,0.0,0.003906,0.003906,0.013672,2
0.048827999999999996,0.11133,0.021484,0.0,0.001953,0.12109,0.009766,0.0,0.009766,0.017578,0.080078,0.0,0.06640599999999999,0.003906,0.001953,0.0,0.011719,0.029297000000000004,0.0058590000000000005,0.011719,0.003906,0.001953,0.0,0.0,0.0,0.009766,0.001953,0.001953,0.013672,0.001953,0.0,0.0,0.029297000000000004,0.0,0.05859400000000001,0.0625,0.013672,0.0058590000000000005,0.0,0.0,0.0,0.023438,0.001953,0.0,0.011719,0.0,0.003906,0.0,0.0,0.0,0.0625,0.0,0.001953,0.0,0.0,0.0,0.0058590000000000005,0.033202999999999996,0.035156,0.017578,0.0,0.001953,0.041016000000000004,0.001953,37
0.009766,0.0,0.027344,0.021484,0.009766,0.001953,0.021484,0.0,0.0058590000000000005,0.015625,0.003906,0.015625,0.011719,0.0058590000000000005,0.035156,0.0,0.015625,0.001953,0.019531,0.011719,0.064453,0.007812,0.0,0.027344,0.0,0.013672,0.001953,0.007812,0.017578,0.0,0.013672,0.0058590000000000005,0.009766,0.0,0.009766,0.0058590000000000005,0.011719,0.033202999999999996,0.021484,0.009766,0.003906,0.021484,0.029297000000000004,0.003906,0.007812,0.007812,0.03125,0.11523,0.003906,0.044922000000000004,0.0058590000000000005,0.0,0.054688,0.0058590000000000005,0.091797,0.011719,0.0,0.017578,0.033202999999999996,0.003906,0.0,0.0,0.007812,0.001953,76
